category,name,price,original_price,stock_status,url
Cooler,Ant Esports ICE-240 240mm ARGB AIO CPU Liquid Cooler White (AESP0325),3910.0,6999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-240-240mm-argb-aio-cpu-liquid-cooler-white/
Cooler,Ant Esports ICE-240 Argb 240mm Cpu Liquid Cooler (Black) (ICE-240-ARGB),3770.0,6599.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-240-argb-240mm-cpu-liquid-cooler-black/
Cooler,Ant Esports ICE-360 360mm ARGB AIO CPU Liquid Cooler White (ICE-360-ARGB-WHITE),5280.0,9499.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-360-360mm-argb-aio-cpu-liquid-cooler-white/
Cooler,Ant Esports ICE-360 ARGB 360mm CPU Liquid Cooler (Black) (ICE-360-ARGB),4980.0,8999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-360-argb-360mm-cpu-liquid-cooler-black/
Cooler,Ant Esports ICE-C612 Digital Air CPU Cooler (ICE-C612-DIGITAL),2250.0,3999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-c612-digital-air-cpu-cooler/
Cooler,Ant Esports Ice-C621 Dual Tower Argb Air Cpu Cooler (ICE-C621),2650.0,4999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-c621-dual-tower-argb-air-cpu-cooler/
Cooler,Ant Esports Ice-Flow 240 Argb Cpu Liquid Cooler Black (ICE-FLOW-240-ARGB-BLACK),4950.0,7999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-flow-240-argb-cpu-liquid-cooler-black/
Cooler,Ant Esports Ice-Flow 360 Argb Cpu Liquid Cooler Black,6500.0,9999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-flow-360-argb-cpu-liquid-cooler-black/
Cooler,Ant Esports Ice-Glow 240 Argb Cpu Liquid Cooler White (ICE-GLOW-240-ARGB-WHITE),6090.0,9999.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-glow-240-argb-cpu-liquid-cooler-white/
Cooler,Ant Esports Ice-Glow 360 Argb Cpu Liquid Cooler White (ICE-GLOW-360-ARGB-WHITE),7200.0,12299.0,In Stock,https://www.pcstudio.in/product/ant-esports-ice-glow-360-argb-cpu-liquid-cooler-white/
Cooler,Ant Esports ICEStorm-240 240mm ARGB AIO Liquid Cooler Black (AESP0375),4400.0,7499.0,In Stock,https://www.pcstudio.in/product/ant-esports-icestorm-240-240mm-argb-aio-liquid-cooler-black/
Cooler,Ant Esports ICEStorm-360 360mm ARGB AIO Liquid Cooler Black (AESP0374),5850.0,8999.0,In Stock,https://www.pcstudio.in/product/ant-esports-icestorm-360-360mm-argb-aio-liquid-cooler-black/
Cooler,Ant Esports V4 Digital ARGB Air CPU Cooler Black (V4-DIGITAL),2350.0,2499.0,In Stock,https://www.pcstudio.in/product/ant-esports-v4-digital-argb-air-cpu-cooler-black/
Cooler,Ant Esports V6 Digital ARGB CPU Air Cooler Black (AESP0379),2650.0,3799.0,In Stock,https://www.pcstudio.in/product/ant-esports-v6-digital-argb-cpu-air-cooler-black/
Cooler,Ant Esports V8 Digital ARGB CPU Air Cooler Black (AESP0378),4200.0,5899.0,In Stock,https://www.pcstudio.in/product/ant-esports-v8-digital-argb-cpu-air-cooler-black/
Cooler,Ant Value AV240 RGB CPU Liquid Cooler,3200.0,4499.0,In Stock,https://www.pcstudio.in/product/ant-value-av240-rgb-cpu-liquid-cooler/
Cooler,Antec A30 Neo Argb Cpu Air Cooler (Black) (A30-NEO-ARGB),1520.0,3000.0,In Stock,https://www.pcstudio.in/product/antec-a30-neo-argb-cpu-air-cooler-black/
Cooler,Antec Vortex LUM 240 ARGB CPU Liquid Cooler,7490.0,11575.0,In Stock,https://www.pcstudio.in/product/antec-vortex-lum-240-argb-cpu-liquid-cooler/
Cooler,Arctic Freezer 36 120 mm CPU Air Cooler Black (ACFRE00121A),3340.0,7999.0,In Stock,https://www.pcstudio.in/product/arctic-freezer-36-120-mm-cpu-air-cooler-black/
Cooler,Arctic Freezer 36 120mm CPU Air Cooler Black (ACFRE00123A),3500.0,8999.0,In Stock,https://www.pcstudio.in/product/arctic-freezer-36-120mm-cpu-air-cooler-black/
Cooler,Arctic Freezer 36 Argb Cpu Air Cooler (Black) (ACFRE00124A),4099.0,8999.0,In Stock,https://www.pcstudio.in/product/arctic-freezer-36-argb-cpu-air-cooler-black/
Cooler,Arctic Freezer 36 Argb Cpu Air Cooler (White) (ACFRE00125A),4150.0,8999.0,In Stock,https://www.pcstudio.in/product/arctic-freezer-36-argb-cpu-air-cooler-white/
Cooler,Arctic Freezer 36 CO 120 mm CPU Air Cooler Black (ACFRE00122A),3400.0,7999.0,In Stock,https://www.pcstudio.in/product/arctic-freezer-36-co-120-mm-cpu-air-cooler-black/
Cooler,Arctic Freezer 4U-M Rev.2 CPU Air Cooler (ACFRE00133B),9090.0,16999.0,In Stock,https://www.pcstudio.in/product/arctic-freezer-4u-m-rev-2-cpu-air-cooler/
Cooler,Arctic Liquid Freezer III 240 Argb Cpu Liquid Cooler White (ACFRE00150A),9600.0,17999.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-240-argb-cpu-liquid-cooler-white/
Cooler,Arctic Liquid Freezer III 360 Argb Cpu Liquid Cooler White (ACFRE00152A),11550.0,21799.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-360-argb-cpu-liquid-cooler-white/
Cooler,Arctic Liquid Freezer III 420 Argb Cpu Liquid Cooler White (ACFRE00153A),19900.0,34799.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-420-argb-cpu-liquid-cooler-white/
Cooler,Arctic Liquid Freezer III Pro 240 AIO CPU Liquid Cooler (ACFRE00178A),7800.0,18999.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-240-aio-cpu-liquid-cooler-acfre00178a/
Cooler,Arctic Liquid Freezer III Pro 240 ARGB AIO CPU Liquid Cooler (ACFRE00182A),9190.0,18999.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-240-argb-aio-cpu-liquid-cooler-acfre00182a/
Cooler,Arctic Liquid Freezer III Pro 280 ARGB AIO CPU Liquid Cooler White (ACFRE00187A),10100.0,18999.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-280-argb-aio-cpu-liquid-cooler-white/
Cooler,Arctic Liquid Freezer III Pro 360mm ARGB CPU Liquid Cooler Black,11300.0,20599.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-360mm-argb-cpu-liquid-cooler-black/
Cooler,Arctic Liquid Freezer III Pro 360mm ARGB CPU Liquid Cooler White,11550.0,21799.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-360mm-argb-cpu-liquid-cooler-white/
Cooler,Arctic Liquid Freezer III Pro 360mm CPU Liquid Cooler (ACFRE00180A),9790.0,17999.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-360mm-cpu-liquid-cooler/
Cooler,Arctic Liquid Freezer III Pro 420 AIO CPU Liquid Cooler (ACFRE00181A),16990.0,28799.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-420-aio-cpu-liquid-cooler-acfre00181a/
Cooler,Arctic Liquid Freezer III Pro 420 ARGB AIO CPU Liquid Cooler (ACFRE00185A),17999.0,32799.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-420-argb-aio-cpu-liquid-cooler-acfre00185a/
Cooler,Arctic Liquid Freezer III Pro 420mm ARGB CPU Liquid Cooler White (ACFRE00189A),18990.0,21500.0,In Stock,https://www.pcstudio.in/product/arctic-liquid-freezer-iii-pro-420mm-argb-cpu-liquid-cooler-white/
Cooler,Asus AYW Gaming LC 360 ARGB LCD CPU Liquid Cooler (AYW-LC360-ARGB-LCD),15250.0,24490.0,In Stock,https://www.pcstudio.in/product/asus-ayw-gaming-lc-360-argb-lcd-cpu-liquid-cooler/
Cooler,Asus AYW Gaming LC 360 ARGB LCD White Edition CPU Liquid Cooler (AYW-LC360-ARGB-LCD-WHITE),15880.0,24990.0,In Stock,https://www.pcstudio.in/product/asus-ayw-gaming-lc-360-argb-lcd-white-edition-cpu-liquid-cooler/
Cooler,Asus Prime LC 360 ARGB 360mm CPU Liquid Cooler,8870.0,15000.0,In Stock,https://www.pcstudio.in/product/asus-prime-lc-360-argb-360mm-cpu-liquid-cooler/
Graphics Card,Asrock AMD Radeon AI PRO R9700 Creator 32GB Graphic Card (R9700 CT 32G),151900.0,199999.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-ai-pro-r9700-creator-32gb-graphic-card-r9700-ct-32g/
Graphics Card,ASRock AMD Radeon RX 9060 XT Challenger OC 8GB GDDR6 Graphics Card (RX9060XT-CL-8GO),37500.0,48000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9060-xt-challenger-oc-8gb-gddr6-graphics-card/
Graphics Card,ASRock AMD Radeon RX 9060 XT Steel Legend OC 16GB GDDR6 Graphics Card (RX9060XT-SL-16GO),51990.0,55000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9060-xt-steel-legend-oc-16gb-gddr6-graphics-card/
Graphics Card,ASRock AMD Radeon RX 9060 XT Steel Legend OC 8GB GDDR6 Graphics Card (RX9060XT-SL-8GO),42000.0,56000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9060-xt-steel-legend-oc-8gb-gddr6-graphics-card/
Graphics Card,ASRock AMD Radeon RX 9070 XT Challenger 16GB GDDR6 Graphics Card (RX9070XT CL 16G),70200.0,97000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-graphics-card/
Graphics Card,ASRock Radeon RX 6500 XT Phantom Gaming D 4Gb OC Graphics Card (RX6500XT PGD 4GO),15000.0,25000.0,In Stock,https://www.pcstudio.in/product/asrock-radeon-rx-6500-xt-phantom-gaming-d-4gb-oc-graphics-card/
Graphics Card,AsRock Radeon RX 9070 XT Steel Legend 16GB GDDR6 Graphics Card (RX9070XT-SL-16G),73900.0,85000.0,In Stock,https://www.pcstudio.in/product/asrock-radeon-rx-9070-xt-steel-legend-16gb-gddr6-graphics-card/
Graphics Card,AsRock Radeon RX 9070 XT Steel Legend Dark 16GB GDDR6 Graphics Card (RX9070XT-SLD-16G),73500.0,97000.0,In Stock,https://www.pcstudio.in/product/asrock-radeon-rx-9070-xt-steel-legend-dark-16gb-gddr6-graphics-card/
Graphics Card,AsRock RX 9070 Challenger 16GB GDDR6 Graphics Card (RX9070 CL 16G),60450.0,68000.0,In Stock,https://www.pcstudio.in/product/asrock-rx-9070-challenger-16gb-gddr6-graphics-card/
Graphics Card,Asus Dual GeForce Rtx 4060 Ti White Oc Edition 8Gb Gddr6 Graphics Card (DUAL-RTX4060TI-O8G-WHITE),44000.0,79000.0,In Stock,https://www.pcstudio.in/product/asus-dual-geforce-rtx-4060-ti-white-oc-edition-8gb-gddr6-graphics-card/
Graphics Card,Asus Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Graphics Card,66800.0,85000.0,In Stock,https://www.pcstudio.in/product/asus-dual-geforce-rtx-5060-ti-16gb-gddr7-oc-edition-graphics-card/
Graphics Card,Asus Dual Rtx 3050 Oc Edition 6Gb Gaming Graphics Card (DUAL-RTX3050-O6G),18980.0,42999.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-3050-oc-edition-6gb-gaming-graphics-card/
Graphics Card,Asus Dual Rtx 3050 V2 Oc Edition 8Gb Graphics Card (DUAL-RTX3050-O8G-V2),29900.0,54000.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-3050-v2-oc-edition-8gb-graphics-card/
Graphics Card,Asus Dual Rtx 4060 Oc White Edition 8Gb Gddr6 Graphics Card (DUAL-RTX4060-O8G-WHITE),38500.0,57000.0,1 in stock,https://www.pcstudio.in/product/asus-dual-rtx-4060-oc-white-edition-8gb-gddr6-graphics-card/
Graphics Card,ASUS Dual RTX 5050 8GB GDDR6 OC Edition Graphics Card (DUAL-RTX5050-O8G),33900.0,44322.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-5050-8gb-gddr6-oc-edition-graphics-card/
Graphics Card,Asus Dual RTX 5060 Ti 16GB GDDR7 Graphics Card (DUAL-RTX5060TI-16G),68500.0,75000.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-5060-ti-16gb-gddr7-graphics-card/
Graphics Card,ASUS Dual RTX 5070 12GB GDDR7 OC Edition Graphics Card (DUAL-RTX5070-O12G),73000.0,89000.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-5070-12gb-gddr7-oc-edition-graphics-card/
Graphics Card,ASUS Dual RX 7600 EVO OC 8GB GDDR6 Graphics Card (DUAL-RX7600-O8G-EVO),26000.0,66750.0,In Stock,https://www.pcstudio.in/product/asus-dual-rx-7600-evo-oc-8gb-gddr6-graphics-card/
Graphics Card,Asus Dual RX 9060 XT 16GB GDDR6 Graphics Card (DUAL-RX9060XT-16G),46800.0,90500.0,In Stock,https://www.pcstudio.in/product/asus-dual-rx-9060-xt-16gb-gddr6-graphics-card/
Graphics Card,Asus Geforce Gt 1030 2Gb Gddr5 Graphics Card (Gt1030-2G-Csm),10300.0,10790.0,In Stock,https://www.pcstudio.in/product/asus-geforce-gt-1030-2gb-gddr5-graphics-card/
Graphics Card,Asus Gt 710 2Gb Ddr5 Graphics Card (90Yv0Al3-M0Ia00),5400.0,8500.0,15 in stock,https://www.pcstudio.in/product/asus-gt-710-2gb-ddr5-graphics-card/
Graphics Card,Asus Gt 710 2Gb Ddr5 Graphics Card (GT710-SL-2GD5-BRK-EVO),4899.0,8500.0,In Stock,https://www.pcstudio.in/product/asus-gt-710-2gb-ddr5-graphics-card-2/
Graphics Card,Asus Gt 730 2Gb Gddr5 Graphics Card With 4 Hdmi Ports (Gt730-4H-Sl-2Gd5),12780.0,16000.0,In Stock,https://www.pcstudio.in/product/asus-gt-730-2gb-gddr5-graphics-card-with-4-hdmi-ports/
Graphics Card,Asus Prime GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Graphics Card,69850.0,87000.0,In Stock,https://www.pcstudio.in/product/asus-prime-geforce-rtx-5060-ti-oc-edition-16gb-gddr7-graphics-card/
Graphics Card,Asus Prime GeForce RTX 5060 Ti OC Edition 8GB GDDR7 Graphics Card,57500.0,126250.0,In Stock,https://www.pcstudio.in/product/asus-prime-geforce-rtx-5060-ti-oc-edition-8gb-gddr7-graphics-card/
Graphics Card,ASUS Prime Radeon RX 9060 XT 16GB GDDR6 OC Edition Graphics Card (PRIME-RX9060XT-O16G),51500.0,90336.0,In Stock,https://www.pcstudio.in/product/asus-prime-radeon-rx-9060-xt-16gb-gddr6-oc-edition-graphics-card/
Graphics Card,ASUS Prime Radeon RX 9060 XT 8GB GDDR6 OC Edition Graphics Card (PRIME-RX9060XT-O8G),40500.0,83500.0,In Stock,https://www.pcstudio.in/product/asus-prime-radeon-rx-9060-xt-8gb-gddr6-oc-edition-graphics-card/
Graphics Card,ASUS Prime RTX 5060 OC Edition 8GB GDDR7 Graphics Card (PRIME-RTX5060-O8G),46500.0,78750.0,In Stock,https://www.pcstudio.in/product/asus-prime-rtx-5060-oc-edition-8gb-gddr7-graphics-card/
Graphics Card,Asus Prime Rtx 5070 Oc Edition 12Gb GDDR7 Graphics Card,81500.0,118000.0,In Stock,https://www.pcstudio.in/product/asus-prime-rtx-5070-oc-edition-12gb-gddr7-graphics-card/
Graphics Card,Asus Prime Rtx 5070 Ti Oc Edition 16Gb GDDR7 Graphics Card,123200.0,216000.0,In Stock,https://www.pcstudio.in/product/asus-prime-rtx-5070-ti-oc-edition-16gb-gddr7-graphics-card/
Graphics Card,ASUS Prime RTX 5070 White OC Edition 12GB GDDR7 Graphics Card,79800.0,177500.0,In Stock,https://www.pcstudio.in/product/asus-prime-rtx-5070-white-oc-edition-12gb-gddr7-graphics-card/
Graphics Card,Asus ProArt Rtx 4060 Oc Edition 8Gb Graphics Card (PROART-RTX4060-O8G),38500.0,81000.0,In Stock,https://www.pcstudio.in/product/asus-proart-rtx-4060-oc-edition-8gb-graphics-card/
Graphics Card,ASUS ProArt RTX 5080 16GB GDDR7 OC Edition Graphics Card (PROART-RTX5080-O16G),180000.0,344250.0,In Stock,https://www.pcstudio.in/product/asus-proart-rtx-5080-16gb-gddr7-oc-edition-graphics-card/
Graphics Card,Asus Rog Astral LC GeForce Rtx 5090 Oc Edition 32Gb GDDR7 Graphics Card,485000.0,525000.0,In Stock,https://www.pcstudio.in/product/asus-rog-astral-lc-geforce-rtx-5090-oc-edition-32gb-gddr7-graphics-card/
Graphics Card,ASUS ROG Astral RTX 5080 16GB GDDR7 White OC Edition Graphics Card,215900.0,348900.0,In Stock,https://www.pcstudio.in/product/asus-rog-astral-rtx-5080-16gb-gddr7-white-oc-edition-graphics-card/
Graphics Card,ASUS ROG Astral RTX 5090 32GB GDDR7 White OC Edition Graphics Card,491000.0,545000.0,In Stock,https://www.pcstudio.in/product/asus-rog-astral-rtx-5090-32gb-gddr7-white-oc-edition-graphics-card/
Graphics Card,Asus Rog Astral Rtx 5090 Oc Edition 32Gb GDDR7 Graphics Card,489000.0,543000.0,In Stock,https://www.pcstudio.in/product/asus-rog-astral-rtx-5090-oc-edition-32gb-gddr7-graphics-card/
Graphics Card,Asus ROG Matrix Platinum GeForce RTX™ 5090 - ASUS Graphics Cards 30th Anniversary Edition,539900.0,650000.0,In Stock,https://www.pcstudio.in/product/asus-rog-matrix-platinum-geforce-rtx-5090-asus-graphics-cards-30th-anniversary-edition/
Graphics Card,Asus Rog Strix Rtx 5070 Ti 16Gb GDDR7 Graphics Card,135000.0,225000.0,In Stock,https://www.pcstudio.in/product/asus-rog-strix-rtx-5070-ti-16gb-gddr7-graphics-card/
Graphics Card,Asus Rog Strix Rtx 5070 Ti Oc Edition 16Gb GDDR7 Graphics Card,140000.0,230500.0,In Stock,https://www.pcstudio.in/product/asus-rog-strix-rtx-5070-ti-oc-edition-16gb-gddr7-graphics-card/
Graphics Card,Asus Tuf Gaming GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Graphics Card,78900.0,145000.0,2 in stock,https://www.pcstudio.in/product/asus-tuf-gaming-geforce-rtx-5060-ti-oc-edition-16gb-gddr7-graphics-card/
Graphics Card,ASUS Tuf Gaming RTX 5060 OC Edition 8GB GDDR7 Graphics Card (TUF-RTX5060-O8G-GAMING),47450.0,95000.0,In Stock,https://www.pcstudio.in/product/asus-tuf-gaming-rtx-5060-oc-edition-8gb-gddr7-graphics-card/
Graphics Card,Asus TUF Gaming RTX 5090 32Gb GDDR7 Graphics Card,431000.0,485000.0,In Stock,https://www.pcstudio.in/product/asus-tuf-gaming-rtx-5090-32gb-gddr7-graphics-card/
Graphics Card,Gigabyte GeFoce Rtx 3060 Windforce Oc 12Gb Gddr6 Graphics Card (GV-N3060WF2OC-12GD),46900.0,49900.0,1 in stock,https://www.pcstudio.in/product/gigabyte-gefoce-rtx-3060-windforce-oc-12gb-gddr6-graphics-card/
Graphics Card,Gigabyte Radeon RX 9060 XT Gaming OC 16GB GDDR6 Graphics Card (GV-R9060XTGAMING-OC-16GD),55800.0,87500.0,1 in stock,https://www.pcstudio.in/product/gigabyte-radeon-rx-9060-xt-gaming-oc-16gb-gddr6-graphics-card/
Graphics Card,Gigabyte Rtx 3050 Windforce Oc 6Gb Gaming Graphics Card (GV-N3050WF2OC-6GD),24150.0,59500.0,In Stock,https://www.pcstudio.in/product/gigabyte-rtx-3050-windforce-oc-6gb-gaming-graphics-card/
Graphics Card,Gigabyte Rtx 3050 Windforce Oc V2 8Gb Gaming Graphics Card (GV-N3050WF2OCV2-8GD),30000.0,65000.0,In Stock,https://www.pcstudio.in/product/gigabyte-rtx-3050-windforce-oc-v2-8gb-gaming-graphics-card/
Graphics Card,Gigabyte RTX 5060 Eagle Oc 8Gb GDDR7 Graphics Card (GV-N5060EAGLE OC-8GD),44500.0,127750.0,1 in stock,https://www.pcstudio.in/product/gigabyte-rtx-5060-eagle-oc-8gb-gddr7-graphics-card/
Graphics Card,Gigabyte RTX 5060 Ti Eagle OC 16GB GDDR7 Graphics Card (GV-N506TEAGLE OC-16GD),73400.0,178200.0,In Stock,https://www.pcstudio.in/product/gigabyte-rtx-5060-ti-eagle-oc-16gb-gddr7-graphics-card/
Graphics Card,Gigabyte RTX 5060 Ti Eagle Oc Ice 16Gb GDDR7 Graphics Card (GV-N506TEAGLEOC ICE-16GD),66900.0,181500.0,In Stock,https://www.pcstudio.in/product/gigabyte-rtx-5060-ti-eagle-oc-ice-16gb-gddr7-graphics-card/
Graphics Card,Asrock AMD Radeon AI PRO R9700 Creator 32GB Graphic Card (R9700 CT 32G),151900.0,199999.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-ai-pro-r9700-creator-32gb-graphic-card-r9700-ct-32g/
Graphics Card,ASRock AMD Radeon RX 9060 XT Challenger OC 8GB GDDR6 Graphics Card (RX9060XT-CL-8GO),37500.0,48000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9060-xt-challenger-oc-8gb-gddr6-graphics-card/
Graphics Card,ASRock AMD Radeon RX 9060 XT Steel Legend OC 16GB GDDR6 Graphics Card (RX9060XT-SL-16GO),51990.0,55000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9060-xt-steel-legend-oc-16gb-gddr6-graphics-card/
Graphics Card,ASRock AMD Radeon RX 9060 XT Steel Legend OC 8GB GDDR6 Graphics Card (RX9060XT-SL-8GO),42000.0,56000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9060-xt-steel-legend-oc-8gb-gddr6-graphics-card/
Graphics Card,ASRock AMD Radeon RX 9070 XT Challenger 16GB GDDR6 Graphics Card (RX9070XT CL 16G),70200.0,97000.0,In Stock,https://www.pcstudio.in/product/asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-graphics-card/
Graphics Card,ASRock Radeon RX 6500 XT Phantom Gaming D 4Gb OC Graphics Card (RX6500XT PGD 4GO),15000.0,25000.0,In Stock,https://www.pcstudio.in/product/asrock-radeon-rx-6500-xt-phantom-gaming-d-4gb-oc-graphics-card/
Graphics Card,AsRock Radeon RX 9070 XT Steel Legend 16GB GDDR6 Graphics Card (RX9070XT-SL-16G),73900.0,85000.0,In Stock,https://www.pcstudio.in/product/asrock-radeon-rx-9070-xt-steel-legend-16gb-gddr6-graphics-card/
Graphics Card,AsRock Radeon RX 9070 XT Steel Legend Dark 16GB GDDR6 Graphics Card (RX9070XT-SLD-16G),73500.0,97000.0,In Stock,https://www.pcstudio.in/product/asrock-radeon-rx-9070-xt-steel-legend-dark-16gb-gddr6-graphics-card/
Graphics Card,AsRock RX 9070 Challenger 16GB GDDR6 Graphics Card (RX9070 CL 16G),60450.0,68000.0,In Stock,https://www.pcstudio.in/product/asrock-rx-9070-challenger-16gb-gddr6-graphics-card/
Graphics Card,Asus Dual GeForce Rtx 4060 Ti White Oc Edition 8Gb Gddr6 Graphics Card (DUAL-RTX4060TI-O8G-WHITE),44000.0,79000.0,In Stock,https://www.pcstudio.in/product/asus-dual-geforce-rtx-4060-ti-white-oc-edition-8gb-gddr6-graphics-card/
Graphics Card,Asus Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Graphics Card,66800.0,85000.0,In Stock,https://www.pcstudio.in/product/asus-dual-geforce-rtx-5060-ti-16gb-gddr7-oc-edition-graphics-card/
Graphics Card,Asus Dual Rtx 3050 Oc Edition 6Gb Gaming Graphics Card (DUAL-RTX3050-O6G),18980.0,42999.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-3050-oc-edition-6gb-gaming-graphics-card/
Graphics Card,Asus Dual Rtx 3050 V2 Oc Edition 8Gb Graphics Card (DUAL-RTX3050-O8G-V2),29900.0,54000.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-3050-v2-oc-edition-8gb-graphics-card/
Graphics Card,Asus Dual Rtx 4060 Oc White Edition 8Gb Gddr6 Graphics Card (DUAL-RTX4060-O8G-WHITE),38500.0,57000.0,1 in stock,https://www.pcstudio.in/product/asus-dual-rtx-4060-oc-white-edition-8gb-gddr6-graphics-card/
Graphics Card,ASUS Dual RTX 5050 8GB GDDR6 OC Edition Graphics Card (DUAL-RTX5050-O8G),33900.0,44322.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-5050-8gb-gddr6-oc-edition-graphics-card/
Graphics Card,Asus Dual RTX 5060 Ti 16GB GDDR7 Graphics Card (DUAL-RTX5060TI-16G),68500.0,75000.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-5060-ti-16gb-gddr7-graphics-card/
Graphics Card,ASUS Dual RTX 5070 12GB GDDR7 OC Edition Graphics Card (DUAL-RTX5070-O12G),73000.0,89000.0,In Stock,https://www.pcstudio.in/product/asus-dual-rtx-5070-12gb-gddr7-oc-edition-graphics-card/
Graphics Card,ASUS Dual RX 7600 EVO OC 8GB GDDR6 Graphics Card (DUAL-RX7600-O8G-EVO),26000.0,66750.0,In Stock,https://www.pcstudio.in/product/asus-dual-rx-7600-evo-oc-8gb-gddr6-graphics-card/
Graphics Card,Asus Dual RX 9060 XT 16GB GDDR6 Graphics Card (DUAL-RX9060XT-16G),46800.0,90500.0,In Stock,https://www.pcstudio.in/product/asus-dual-rx-9060-xt-16gb-gddr6-graphics-card/
Graphics Card,Asus Geforce Gt 1030 2Gb Gddr5 Graphics Card (Gt1030-2G-Csm),10300.0,10790.0,In Stock,https://www.pcstudio.in/product/asus-geforce-gt-1030-2gb-gddr5-graphics-card/
Graphics Card,Asus Gt 710 2Gb Ddr5 Graphics Card (90Yv0Al3-M0Ia00),5400.0,8500.0,15 in stock,https://www.pcstudio.in/product/asus-gt-710-2gb-ddr5-graphics-card/
Graphics Card,Asus Gt 710 2Gb Ddr5 Graphics Card (GT710-SL-2GD5-BRK-EVO),4899.0,8500.0,In Stock,https://www.pcstudio.in/product/asus-gt-710-2gb-ddr5-graphics-card-2/
Graphics Card,Asus Gt 730 2Gb Gddr5 Graphics Card With 4 Hdmi Ports (Gt730-4H-Sl-2Gd5),12780.0,16000.0,In Stock,https://www.pcstudio.in/product/asus-gt-730-2gb-gddr5-graphics-card-with-4-hdmi-ports/
Graphics Card,Asus Prime GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Graphics Card,69850.0,87000.0,In Stock,https://www.pcstudio.in/product/asus-prime-geforce-rtx-5060-ti-oc-edition-16gb-gddr7-graphics-card/
Graphics Card,Asus Prime GeForce RTX 5060 Ti OC Edition 8GB GDDR7 Graphics Card,57500.0,126250.0,In Stock,https://www.pcstudio.in/product/asus-prime-geforce-rtx-5060-ti-oc-edition-8gb-gddr7-graphics-card/
Graphics Card,ASUS Prime Radeon RX 9060 XT 16GB GDDR6 OC Edition Graphics Card (PRIME-RX9060XT-O16G),51500.0,90336.0,In Stock,https://www.pcstudio.in/product/asus-prime-radeon-rx-9060-xt-16gb-gddr6-oc-edition-graphics-card/
Graphics Card,ASUS Prime Radeon RX 9060 XT 8GB GDDR6 OC Edition Graphics Card (PRIME-RX9060XT-O8G),40500.0,83500.0,In Stock,https://www.pcstudio.in/product/asus-prime-radeon-rx-9060-xt-8gb-gddr6-oc-edition-graphics-card/
Graphics Card,ASUS Prime RTX 5060 OC Edition 8GB GDDR7 Graphics Card (PRIME-RTX5060-O8G),46500.0,78750.0,In Stock,https://www.pcstudio.in/product/asus-prime-rtx-5060-oc-edition-8gb-gddr7-graphics-card/
